,Country,Species,Year,aq_TON,aq_TON_Value,aq_TON_Flags,COUNTRY_YEAR_SPECIES,aq_USD,aq_USD_Value,aq_USD_Flags
222,Australia,"SHRIMPS, PRAWNS",2016,Tonnes,4628.22,,AUS_2016_45,US Dollar,64290037.0,
223,Australia,"SHRIMPS, PRAWNS",2017,Tonnes,4624.49,,AUS_2017_45,US Dollar,65657305.0,
224,Australia,"SHRIMPS, PRAWNS",2018,Tonnes,4205.4,,AUS_2018_45,US Dollar,60160725.0,
225,Australia,"SHRIMPS, PRAWNS",2019,Tonnes,4794.272,,AUS_2019_45,US Dollar,58237312.0,
226,Australia,"SHRIMPS, PRAWNS",2020,Tonnes,6740.2,,AUS_2020_45,US Dollar,92556177.0,
227,Australia,"SHRIMPS, PRAWNS",2021,Tonnes,6750.0,Estimated value,AUS_2021_45,US Dollar,101410411.0,Estimated value
228,Australia,Penaeus shrimps nei [Penaeus spp],2012,Tonnes,4021.13,,AUS_2012_PEN,US Dollar,62593987.0,
229,Australia,Penaeus shrimps nei [Penaeus spp],2013,Tonnes,3741.7,,AUS_2013_PEN,US Dollar,57982822.0,
230,Australia,Penaeus shrimps nei [Penaeus spp],2014,Tonnes,3774.0,,AUS_2014_PEN,US Dollar,57260710.0,
231,Australia,Penaeus shrimps nei [Penaeus spp],2015,Tonnes,5282.38,,AUS_2015_PEN,US Dollar,64823661.0,
232,Australia,Penaeus shrimps nei [Penaeus spp],2016,Tonnes,4628.22,,AUS_2016_PEN,US Dollar,64290037.0,
233,Australia,Penaeus shrimps nei [Penaeus spp],2017,Tonnes,4624.49,,AUS_2017_PEN,US Dollar,65657305.0,
234,Australia,Penaeus shrimps nei [Penaeus spp],2018,Tonnes,4205.4,,AUS_2018_PEN,US Dollar,60160725.0,
235,Australia,Penaeus shrimps nei [Penaeus spp],2019,Tonnes,4794.272,,AUS_2019_PEN,US Dollar,58237312.0,
236,Australia,Penaeus shrimps nei [Penaeus spp],2020,Tonnes,6740.2,,AUS_2020_PEN,US Dollar,92556177.0,
237,Australia,Penaeus shrimps nei [Penaeus spp],2021,Tonnes,6750.0,Estimated value,AUS_2021_PEN,US Dollar,101410411.0,Estimated value
238,Australia,MOLLUSCS,2012,Tonnes,16835.71,,AUS_2012_5,US Dollar,123093604.0,
239,Australia,MOLLUSCS,2013,Tonnes,16785.3,,AUS_2013_5,US Dollar,122753088.0,
240,Australia,MOLLUSCS,2014,Tonnes,15614.63,,AUS_2014_5,US Dollar,115246943.0,
241,Australia,MOLLUSCS,2015,Tonnes,15498.05,,AUS_2015_5,US Dollar,99445511.0,
242,Australia,MOLLUSCS,2016,Tonnes,15727.782,,AUS_2016_5,US Dollar,101021822.0,
243,Australia,MOLLUSCS,2017,Tonnes,12908.89,,AUS_2017_5,US Dollar,86680639.0,
244,Australia,MOLLUSCS,2018,Tonnes,13631.525,,AUS_2018_5,US Dollar,117038062.0,
245,Australia,MOLLUSCS,2019,Tonnes,13583.965,,AUS_2019_5,US Dollar,105617314.0,
246,Australia,MOLLUSCS,2020,Tonnes,13282.366,,AUS_2020_5,US Dollar,113195262.0,
247,Australia,MOLLUSCS,2021,Tonnes,16193.856,,AUS_2021_5,US Dollar,147125087.0,
248,Australia,"ABALONES, WINKLES, CONCHS",2012,Tonnes,604.47,,AUS_2012_52,US Dollar,19871508.0,
249,Australia,"ABALONES, WINKLES, CONCHS",2013,Tonnes,723.95,,AUS_2013_52,US Dollar,22865189.0,
250,Australia,"ABALONES, WINKLES, CONCHS",2014,Tonnes,825.14,,AUS_2014_52,US Dollar,23459326.0,
251,Australia,"ABALONES, WINKLES, CONCHS",2015,Tonnes,849.89,,AUS_2015_52,US Dollar,21268156.0,
252,Australia,"ABALONES, WINKLES, CONCHS",2016,Tonnes,757.296,,AUS_2016_52,US Dollar,20842500.0,
253,Australia,"ABALONES, WINKLES, CONCHS",2017,Tonnes,2294.0,,AUS_2017_52,US Dollar,20746528.0,
254,Australia,"ABALONES, WINKLES, CONCHS",2018,Tonnes,1027.0,,AUS_2018_52,US Dollar,31685496.0,
255,Australia,"ABALONES, WINKLES, CONCHS",2019,Tonnes,424.13,,AUS_2019_52,US Dollar,11203939.0,
256,Australia,"ABALONES, WINKLES, CONCHS",2020,Tonnes,549.0,,AUS_2020_52,US Dollar,15112673.0,
257,Australia,"ABALONES, WINKLES, CONCHS",2021,Tonnes,749.982,,AUS_2021_52,US Dollar,20281596.0,
258,Australia,Abalones nei [Haliotis spp],2012,Tonnes,604.47,,AUS_2012_ABX,US Dollar,19871508.0,
259,Australia,Abalones nei [Haliotis spp],2013,Tonnes,723.95,,AUS_2013_ABX,US Dollar,22865189.0,
260,Australia,Abalones nei [Haliotis spp],2014,Tonnes,825.14,,AUS_2014_ABX,US Dollar,23459326.0,
261,Australia,Abalones nei [Haliotis spp],2015,Tonnes,849.89,,AUS_2015_ABX,US Dollar,21268156.0,
262,Australia,Abalones nei [Haliotis spp],2016,Tonnes,757.296,,AUS_2016_ABX,US Dollar,20842500.0,
263,Australia,Abalones nei [Haliotis spp],2017,Tonnes,2294.0,,AUS_2017_ABX,US Dollar,20746528.0,
264,Australia,Abalones nei [Haliotis spp],2018,Tonnes,1027.0,,AUS_2018_ABX,US Dollar,31685496.0,
265,Australia,Abalones nei [Haliotis spp],2019,Tonnes,424.13,,AUS_2019_ABX,US Dollar,11203939.0,
266,Australia,Abalones nei [Haliotis spp],2020,Tonnes,549.0,,AUS_2020_ABX,US Dollar,15112673.0,
267,Australia,Abalones nei [Haliotis spp],2021,Tonnes,749.982,,AUS_2021_ABX,US Dollar,20281596.0,
268,Australia,OYSTERS,2012,Tonnes,12559.0,,AUS_2012_53,US Dollar,92727692.0,
269,Australia,OYSTERS,2013,Tonnes,12382.03,,AUS_2013_53,US Dollar,89808094.0,
270,Australia,OYSTERS,2014,Tonnes,11552.29,,AUS_2014_53,US Dollar,81751037.0,
271,Australia,OYSTERS,2015,Tonnes,10969.68,,AUS_2015_53,US Dollar,68214953.0,
272,Australia,OYSTERS,2016,Tonnes,11345.339,,AUS_2016_53,US Dollar,70511555.0,
273,Australia,OYSTERS,2017,Tonnes,6803.557,,AUS_2017_53,US Dollar,55651827.0,
274,Australia,OYSTERS,2018,Tonnes,8823.525,,AUS_2018_53,US Dollar,75917102.0,
275,Australia,OYSTERS,2019,Tonnes,8756.513,,AUS_2019_53,US Dollar,70172587.0,
276,Australia,OYSTERS,2020,Tonnes,9011.032,,AUS_2020_53,US Dollar,78758256.0,
277,Australia,OYSTERS,2021,Tonnes,11233.53,,AUS_2021_53,US Dollar,103962740.0,
278,Australia,Pacific cupped oyster [Magallana gigas],2012,Tonnes,3901.0,,AUS_2012_OYG,US Dollar,24234805.0,
279,Australia,Pacific cupped oyster [Magallana gigas],2013,Tonnes,3301.03,,AUS_2013_OYG,US Dollar,21351594.0,
280,Australia,Pacific cupped oyster [Magallana gigas],2014,Tonnes,3386.29,,AUS_2014_OYG,US Dollar,20420975.0,
281,Australia,Pacific cupped oyster [Magallana gigas],2015,Tonnes,3365.68,,AUS_2015_OYG,US Dollar,17699596.0,
282,Australia,Pacific cupped oyster [Magallana gigas],2016,Tonnes,3029.452,,AUS_2016_OYG,US Dollar,15741637.0,
283,Australia,Pacific cupped oyster [Magallana gigas],2017,Tonnes,3004.251,,AUS_2017_OYG,US Dollar,20147180.0,
284,Australia,Pacific cupped oyster [Magallana gigas],2018,Tonnes,2976.0,,AUS_2018_OYG,US Dollar,21457068.0,
285,Australia,Pacific cupped oyster [Magallana gigas],2019,Tonnes,3004.25,,AUS_2019_OYG,US Dollar,18273944.0,
286,Australia,Pacific cupped oyster [Magallana gigas],2020,Tonnes,2882.654,,AUS_2020_OYG,US Dollar,21167320.0,
287,Australia,Pacific cupped oyster [Magallana gigas],2021,Tonnes,3182.21,,AUS_2021_OYG,US Dollar,26653392.0,
288,Australia,Flat and cupped oysters nei [Ostreidae],2012,Tonnes,8658.0,,AUS_2012_OST,US Dollar,68492887.0,
289,Australia,Flat and cupped oysters nei [Ostreidae],2013,Tonnes,9081.0,,AUS_2013_OST,US Dollar,68456500.0,
290,Australia,Flat and cupped oysters nei [Ostreidae],2014,Tonnes,8166.0,,AUS_2014_OST,US Dollar,61330062.0,
291,Australia,Flat and cupped oysters nei [Ostreidae],2015,Tonnes,7604.0,,AUS_2015_OST,US Dollar,50515357.0,
292,Australia,Flat and cupped oysters nei [Ostreidae],2016,Tonnes,8315.887,,AUS_2016_OST,US Dollar,54769918.0,
293,Australia,Flat and cupped oysters nei [Ostreidae],2017,Tonnes,3799.306,,AUS_2017_OST,US Dollar,35504647.0,
294,Australia,Flat and cupped oysters nei [Ostreidae],2018,Tonnes,5847.525,,AUS_2018_OST,US Dollar,54460034.0,
295,Australia,Flat and cupped oysters nei [Ostreidae],2019,Tonnes,5752.263,,AUS_2019_OST,US Dollar,51898643.0,
296,Australia,Flat and cupped oysters nei [Ostreidae],2020,Tonnes,6128.378,,AUS_2020_OST,US Dollar,57590936.0,
297,Australia,Flat and cupped oysters nei [Ostreidae],2021,Tonnes,8051.32,,AUS_2021_OST,US Dollar,77309348.0,
298,Australia,MUSSELS,2012,Tonnes,3672.24,,AUS_2012_54,US Dollar,10494404.0,
299,Australia,MUSSELS,2013,Tonnes,3679.32,,AUS_2013_54,US Dollar,10079805.0,
300,Australia,MUSSELS,2014,Tonnes,3237.2,,AUS_2014_54,US Dollar,10036580.0,
301,Australia,MUSSELS,2015,Tonnes,3678.48,,AUS_2015_54,US Dollar,9962402.0,
302,Australia,MUSSELS,2016,Tonnes,3625.147,,AUS_2016_54,US Dollar,9667767.0,
303,Australia,MUSSELS,2017,Tonnes,3811.333,,AUS_2017_54,US Dollar,10282284.0,
304,Australia,MUSSELS,2018,Tonnes,3781.0,,AUS_2018_54,US Dollar,9435464.0,
305,Australia,MUSSELS,2019,Tonnes,2697.39,,AUS_2019_54,US Dollar,5776248.0,
306,Australia,MUSSELS,2020,Tonnes,2341.992,,AUS_2020_54,US Dollar,4961255.0,
307,Australia,MUSSELS,2021,Tonnes,2424.705,,AUS_2021_54,US Dollar,5550496.0,
308,Australia,Australian mussel [Mytilus planulatus],2012,Tonnes,3672.24,,AUS_2012_MYA,US Dollar,10494404.0,
309,Australia,Australian mussel [Mytilus planulatus],2013,Tonnes,3679.32,,AUS_2013_MYA,US Dollar,10079805.0,
310,Australia,Australian mussel [Mytilus planulatus],2014,Tonnes,3237.2,,AUS_2014_MYA,US Dollar,10036580.0,
311,Australia,Australian mussel [Mytilus planulatus],2015,Tonnes,3678.48,,AUS_2015_MYA,US Dollar,9962402.0,
312,Australia,Australian mussel [Mytilus planulatus],2016,Tonnes,3625.147,,AUS_2016_MYA,US Dollar,9667767.0,
313,Australia,Australian mussel [Mytilus planulatus],2017,Tonnes,3811.333,,AUS_2017_MYA,US Dollar,10282284.0,
314,Australia,Australian mussel [Mytilus planulatus],2018,Tonnes,3781.0,,AUS_2018_MYA,US Dollar,9435464.0,
315,Australia,Australian mussel [Mytilus planulatus],2019,Tonnes,2697.39,,AUS_2019_MYA,US Dollar,5776248.0,
316,Australia,Australian mussel [Mytilus planulatus],2020,Tonnes,2341.992,,AUS_2020_MYA,US Dollar,4961255.0,
317,Australia,Australian mussel [Mytilus planulatus],2021,Tonnes,2424.705,,AUS_2021_MYA,US Dollar,5550496.0,
318,Australia,MISCELLANEOUS MARINE MOLLUSCS,2019,Tonnes,1705.932,,AUS_2019_58,US Dollar,18464540.0,
319,Australia,MISCELLANEOUS MARINE MOLLUSCS,2020,Tonnes,1380.342,,AUS_2020_58,US Dollar,14363078.0,
320,Australia,MISCELLANEOUS MARINE MOLLUSCS,2021,Tonnes,1785.639,,AUS_2021_58,US Dollar,17330255.0,
321,Australia,Marine molluscs nei [Mollusca],2019,Tonnes,1705.932,,AUS_2019_MOL,US Dollar,18464540.0,
322,Australia,Marine molluscs nei [Mollusca],2020,Tonnes,1380.342,,AUS_2020_MOL,US Dollar,14363078.0,
323,Australia,Marine molluscs nei [Mollusca],2021,Tonnes,1785.639,,AUS_2021_MOL,US Dollar,17330255.0,
324,Australia,MISCELLANEOUS AQUATIC ANIMALS,2012,Tonnes,2840.72,,AUS_2012_7,US Dollar,24545230.0,
325,Australia,MISCELLANEOUS AQUATIC ANIMALS,2013,Tonnes,3644.581,,AUS_2013_7,US Dollar,55701785.0,
326,Australia,MISCELLANEOUS AQUATIC INVERTEBRATES,2012,Tonnes,2840.72,,AUS_2012_77,US Dollar,24545230.0,
327,Australia,MISCELLANEOUS AQUATIC INVERTEBRATES,2013,Tonnes,3644.581,,AUS_2013_77,US Dollar,55701785.0,
328,Austria,TOTAL SPECIES,2012,Tonnes,3125.5,,AUT_2012_SPECIES_TOTAL,US Dollar,23002084.0,
329,Austria,TOTAL SPECIES,2013,Tonnes,3237.0,,AUT_2013_SPECIES_TOTAL,US Dollar,24499793.0,
330,Austria,TOTAL SPECIES,2014,Tonnes,3390.3,,AUT_2014_SPECIES_TOTAL,US Dollar,26797880.0,
331,Austria,TOTAL SPECIES,2015,Tonnes,3503.4,,AUT_2015_SPECIES_TOTAL,US Dollar,22436991.0,
332,Austria,TOTAL SPECIES,2016,Tonnes,3483.4,,AUT_2016_SPECIES_TOTAL,US Dollar,24874794.0,
333,Austria,TOTAL SPECIES,2017,Tonnes,3861.9,,AUT_2017_SPECIES_TOTAL,US Dollar,28616236.0,
334,Austria,TOTAL SPECIES,2018,Tonnes,3991.6,,AUT_2018_SPECIES_TOTAL,US Dollar,31225136.0,
335,Austria,TOTAL SPECIES,2019,Tonnes,4255.025,,AUT_2019_SPECIES_TOTAL,US Dollar,33320875.0,
336,Austria,TOTAL SPECIES,2020,Tonnes,4541.911,,AUT_2020_SPECIES_TOTAL,US Dollar,35034592.0,
337,Austria,TOTAL SPECIES,2021,Tonnes,4920.413,,AUT_2021_SPECIES_TOTAL,US Dollar,40581521.0,Estimated value
338,Belgium,TOTAL SPECIES,2012,Tonnes,277.0,Estimated value,BEL_2012_SPECIES_TOTAL,US Dollar,2811503.0,Estimated value
339,Belgium,TOTAL SPECIES,2013,Tonnes,212.0,,BEL_2013_SPECIES_TOTAL,US Dollar,1339845.0,Estimated value
340,Belgium,TOTAL SPECIES,2014,Tonnes,214.0,,BEL_2014_SPECIES_TOTAL,US Dollar,1351736.0,
341,Belgium,TOTAL SPECIES,2015,Tonnes,82.0,Estimated value,BEL_2015_SPECIES_TOTAL,US Dollar,599137.0,Estimated value
342,Belgium,TOTAL SPECIES,2016,Tonnes,44.0,,BEL_2016_SPECIES_TOTAL,US Dollar,487037.0,Estimated value
343,Belgium,TOTAL SPECIES,2017,Tonnes,75.0,,BEL_2017_SPECIES_TOTAL,US Dollar,774396.0,
344,Belgium,TOTAL SPECIES,2018,Tonnes,111.0,,BEL_2018_SPECIES_TOTAL,US Dollar,993632.0,
345,Belgium,TOTAL SPECIES,2019,Tonnes,86.0,,BEL_2019_SPECIES_TOTAL,US Dollar,602680.0,
346,Belgium,TOTAL SPECIES,2020,Tonnes,209.0,,BEL_2020_SPECIES_TOTAL,US Dollar,1592256.0,
347,Belgium,TOTAL SPECIES,2021,Tonnes,223.0,,BEL_2021_SPECIES_TOTAL,US Dollar,1711745.0,
348,Belgium,FRESHWATER FISHES,2012,Tonnes,277.0,Estimated value,BEL_2012_1,US Dollar,2811503.0,Estimated value
349,Belgium,FRESHWATER FISHES,2013,Tonnes,39.0,Estimated value,BEL_2013_1,US Dollar,344965.0,Estimated value
350,Belgium,FRESHWATER FISHES,2014,Tonnes,39.0,Estimated value,BEL_2014_1,US Dollar,345065.0,Estimated value
351,Belgium,FRESHWATER FISHES,2015,Tonnes,32.0,,BEL_2015_1,US Dollar,355044.0,Estimated value
352,Belgium,FRESHWATER FISHES,2016,Tonnes,44.0,,BEL_2016_1,US Dollar,487037.0,Estimated value
353,Belgium,FRESHWATER FISHES,2017,Tonnes,75.0,,BEL_2017_1,US Dollar,774396.0,
354,Belgium,FRESHWATER FISHES,2018,Tonnes,111.0,,BEL_2018_1,US Dollar,993632.0,
355,Belgium,FRESHWATER FISHES,2019,Tonnes,86.0,,BEL_2019_1,US Dollar,602680.0,
356,Belgium,FRESHWATER FISHES,2020,Tonnes,209.0,,BEL_2020_1,US Dollar,1592256.0,
357,Belgium,FRESHWATER FISHES,2021,Tonnes,223.0,,BEL_2021_1,US Dollar,1711745.0,
358,Belgium,MISCELLANEOUS FRESHWATER FISHES,2012,Tonnes,277.0,Estimated value,BEL_2012_13,US Dollar,2811503.0,Estimated value
359,Belgium,MISCELLANEOUS FRESHWATER FISHES,2013,Tonnes,39.0,Estimated value,BEL_2013_13,US Dollar,344965.0,Estimated value
360,Belgium,MISCELLANEOUS FRESHWATER FISHES,2014,Tonnes,39.0,Estimated value,BEL_2014_13,US Dollar,345065.0,Estimated value
361,Belgium,MISCELLANEOUS FRESHWATER FISHES,2015,Tonnes,32.0,,BEL_2015_13,US Dollar,355044.0,Estimated value
362,Belgium,MISCELLANEOUS FRESHWATER FISHES,2016,Tonnes,44.0,,BEL_2016_13,US Dollar,487037.0,Estimated value
363,Belgium,MISCELLANEOUS FRESHWATER FISHES,2017,Tonnes,75.0,,BEL_2017_13,US Dollar,774396.0,
364,Belgium,MISCELLANEOUS FRESHWATER FISHES,2018,Tonnes,111.0,,BEL_2018_13,US Dollar,993632.0,
365,Belgium,MISCELLANEOUS FRESHWATER FISHES,2019,Tonnes,86.0,,BEL_2019_13,US Dollar,602680.0,
366,Belgium,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,209.0,,BEL_2020_13,US Dollar,1592256.0,
367,Belgium,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,223.0,,BEL_2021_13,US Dollar,1711745.0,
368,Belgium,Freshwater fishes nei [Actinopterygii],2012,Tonnes,277.0,Estimated value,BEL_2012_FRF,US Dollar,2811503.0,Estimated value
369,Belgium,Freshwater fishes nei [Actinopterygii],2013,Tonnes,39.0,Estimated value,BEL_2013_FRF,US Dollar,344965.0,Estimated value
370,Belgium,Freshwater fishes nei [Actinopterygii],2014,Tonnes,39.0,Estimated value,BEL_2014_FRF,US Dollar,345065.0,Estimated value
371,Belgium,Freshwater fishes nei [Actinopterygii],2015,Tonnes,32.0,,BEL_2015_FRF,US Dollar,355044.0,Estimated value
372,Belgium,Freshwater fishes nei [Actinopterygii],2016,Tonnes,44.0,,BEL_2016_FRF,US Dollar,487037.0,Estimated value
373,Belgium,Freshwater fishes nei [Actinopterygii],2017,Tonnes,75.0,,BEL_2017_FRF,US Dollar,774396.0,
374,Belgium,Freshwater fishes nei [Actinopterygii],2018,Tonnes,111.0,,BEL_2018_FRF,US Dollar,993632.0,
375,Belgium,Freshwater fishes nei [Actinopterygii],2019,Tonnes,86.0,,BEL_2019_FRF,US Dollar,602680.0,
376,Belgium,Freshwater fishes nei [Actinopterygii],2020,Tonnes,209.0,,BEL_2020_FRF,US Dollar,1592256.0,
377,Belgium,Freshwater fishes nei [Actinopterygii],2021,Tonnes,223.0,,BEL_2021_FRF,US Dollar,1711745.0,
378,Belgium,DIADROMOUS FISHES,2013,Tonnes,173.0,,BEL_2013_2,US Dollar,994880.0,Estimated value
379,Belgium,DIADROMOUS FISHES,2014,Tonnes,175.0,,BEL_2014_2,US Dollar,1006671.0,
380,Belgium,DIADROMOUS FISHES,2015,Tonnes,50.0,Estimated value,BEL_2015_2,US Dollar,244093.0,Estimated value
381,Belgium,"SALMONS, TROUTS, SMELTS",2013,Tonnes,173.0,,BEL_2013_23,US Dollar,994880.0,Estimated value
382,Belgium,"SALMONS, TROUTS, SMELTS",2014,Tonnes,175.0,,BEL_2014_23,US Dollar,1006671.0,
383,Belgium,"SALMONS, TROUTS, SMELTS",2015,Tonnes,50.0,Estimated value,BEL_2015_23,US Dollar,244093.0,Estimated value
384,Belgium,Rainbow trout [Oncorhynchus mykiss],2013,Tonnes,173.0,,BEL_2013_TRR,US Dollar,994880.0,Estimated value
385,Belgium,Rainbow trout [Oncorhynchus mykiss],2014,Tonnes,175.0,,BEL_2014_TRR,US Dollar,1006671.0,
386,Belgium,Rainbow trout [Oncorhynchus mykiss],2015,Tonnes,50.0,Estimated value,BEL_2015_TRR,US Dollar,244093.0,Estimated value
387,Canada,TOTAL SPECIES,2012,Tonnes,184910.0,,CAN_2012_SPECIES_TOTAL,US Dollar,866081794.0,
388,Canada,TOTAL SPECIES,2013,Tonnes,168015.0,,CAN_2013_SPECIES_TOTAL,US Dollar,921902631.0,
389,Canada,TOTAL SPECIES,2014,Tonnes,139732.0,,CAN_2014_SPECIES_TOTAL,US Dollar,685914498.0,
390,Canada,TOTAL SPECIES,2015,Tonnes,187374.0,,CAN_2015_SPECIES_TOTAL,US Dollar,756513201.0,
391,Canada,TOTAL SPECIES,2016,Tonnes,200765.0,,CAN_2016_SPECIES_TOTAL,US Dollar,1017431036.0,
392,Canada,TOTAL SPECIES,2017,Tonnes,191616.0,,CAN_2017_SPECIES_TOTAL,US Dollar,1074138397.0,
393,Canada,TOTAL SPECIES,2018,Tonnes,191373.0,,CAN_2018_SPECIES_TOTAL,US Dollar,1091770992.0,
394,Canada,TOTAL SPECIES,2019,Tonnes,187226.0,,CAN_2019_SPECIES_TOTAL,US Dollar,929122147.0,
395,Canada,TOTAL SPECIES,2020,Tonnes,171007.0,,CAN_2020_SPECIES_TOTAL,US Dollar,780941531.0,
396,Canada,TOTAL SPECIES,2021,Tonnes,191449.0,,CAN_2021_SPECIES_TOTAL,US Dollar,1073745722.0,
397,Canada,FRESHWATER FISHES,2012,Tonnes,645.0,,CAN_2012_1,US Dollar,8061171.0,
398,Canada,FRESHWATER FISHES,2013,Tonnes,940.0,,CAN_2013_1,US Dollar,15672182.0,
399,Canada,FRESHWATER FISHES,2014,Tonnes,1357.0,,CAN_2014_1,US Dollar,12612548.0,
400,Canada,FRESHWATER FISHES,2015,Tonnes,1177.0,,CAN_2015_1,US Dollar,11265746.0,
401,Canada,FRESHWATER FISHES,2016,Tonnes,1237.0,,CAN_2016_1,US Dollar,11093307.0,
402,Canada,FRESHWATER FISHES,2017,Tonnes,1304.0,,CAN_2017_1,US Dollar,13774055.0,
403,Canada,FRESHWATER FISHES,2018,Tonnes,701.0,,CAN_2018_1,US Dollar,4438668.0,
404,Canada,FRESHWATER FISHES,2019,Tonnes,1432.0,Estimated value,CAN_2019_1,US Dollar,9346685.0,Estimated value
405,Canada,FRESHWATER FISHES,2020,Tonnes,1394.0,,CAN_2020_1,US Dollar,8304841.0,
406,Canada,FRESHWATER FISHES,2021,Tonnes,1571.0,,CAN_2021_1,US Dollar,7590059.0,
407,Canada,MISCELLANEOUS FRESHWATER FISHES,2012,Tonnes,645.0,,CAN_2012_13,US Dollar,8061171.0,
408,Canada,MISCELLANEOUS FRESHWATER FISHES,2013,Tonnes,940.0,,CAN_2013_13,US Dollar,15672182.0,
409,Canada,MISCELLANEOUS FRESHWATER FISHES,2014,Tonnes,1357.0,,CAN_2014_13,US Dollar,12612548.0,
410,Canada,MISCELLANEOUS FRESHWATER FISHES,2015,Tonnes,1177.0,,CAN_2015_13,US Dollar,11265746.0,
411,Canada,MISCELLANEOUS FRESHWATER FISHES,2016,Tonnes,1237.0,,CAN_2016_13,US Dollar,11093307.0,
412,Canada,MISCELLANEOUS FRESHWATER FISHES,2017,Tonnes,1304.0,,CAN_2017_13,US Dollar,13774055.0,
413,Canada,MISCELLANEOUS FRESHWATER FISHES,2018,Tonnes,701.0,,CAN_2018_13,US Dollar,4438668.0,
414,Canada,MISCELLANEOUS FRESHWATER FISHES,2019,Tonnes,1432.0,Estimated value,CAN_2019_13,US Dollar,9346685.0,Estimated value
415,Canada,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,1394.0,,CAN_2020_13,US Dollar,8304841.0,
416,Canada,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,1571.0,,CAN_2021_13,US Dollar,7590059.0,
417,Canada,Freshwater fishes nei [Actinopterygii],2012,Tonnes,645.0,,CAN_2012_FRF,US Dollar,8061171.0,
418,Canada,Freshwater fishes nei [Actinopterygii],2013,Tonnes,940.0,,CAN_2013_FRF,US Dollar,15672182.0,
419,Canada,Freshwater fishes nei [Actinopterygii],2014,Tonnes,1357.0,,CAN_2014_FRF,US Dollar,12612548.0,
420,Canada,Freshwater fishes nei [Actinopterygii],2015,Tonnes,1177.0,,CAN_2015_FRF,US Dollar,11265746.0,
421,Canada,Freshwater fishes nei [Actinopterygii],2016,Tonnes,1237.0,,CAN_2016_FRF,US Dollar,11093307.0,
422,Canada,Freshwater fishes nei [Actinopterygii],2017,Tonnes,1304.0,,CAN_2017_FRF,US Dollar,13774055.0,
423,Canada,Freshwater fishes nei [Actinopterygii],2018,Tonnes,701.0,,CAN_2018_FRF,US Dollar,4438668.0,
424,Canada,Freshwater fishes nei [Actinopterygii],2019,Tonnes,1432.0,Estimated value,CAN_2019_FRF,US Dollar,9346685.0,Estimated value
425,Canada,Freshwater fishes nei [Actinopterygii],2020,Tonnes,1394.0,,CAN_2020_FRF,US Dollar,8304841.0,
426,Canada,Freshwater fishes nei [Actinopterygii],2021,Tonnes,1571.0,,CAN_2021_FRF,US Dollar,7590059.0,
427,Canada,DIADROMOUS FISHES,2012,Tonnes,140057.0,,CAN_2012_2,US Dollar,773854727.0,
428,Canada,DIADROMOUS FISHES,2013,Tonnes,127142.0,,CAN_2013_2,US Dollar,821064319.0,
429,Canada,DIADROMOUS FISHES,2014,Tonnes,99902.0,,CAN_2014_2,US Dollar,593361305.0,
430,Canada,DIADROMOUS FISHES,2015,Tonnes,149854.0,,CAN_2015_2,US Dollar,675204279.0,
431,Canada,DIADROMOUS FISHES,2016,Tonnes,159017.0,,CAN_2016_2,US Dollar,940253942.0,
432,Canada,DIADROMOUS FISHES,2017,Tonnes,150238.0,,CAN_2017_2,US Dollar,988397249.0,
433,Canada,DIADROMOUS FISHES,2018,Tonnes,146772.0,,CAN_2018_2,US Dollar,996188622.0,
434,Canada,DIADROMOUS FISHES,2019,Tonnes,141768.0,,CAN_2019_2,US Dollar,822914187.0,
435,Canada,DIADROMOUS FISHES,2020,Tonnes,138940.0,,CAN_2020_2,US Dollar,699615839.0,
436,Canada,DIADROMOUS FISHES,2021,Tonnes,146138.0,,CAN_2021_2,US Dollar,958595674.0,
437,Canada,"SALMONS, TROUTS, SMELTS",2012,Tonnes,140057.0,,CAN_2012_23,US Dollar,773854727.0,
438,Canada,"SALMONS, TROUTS, SMELTS",2013,Tonnes,127142.0,,CAN_2013_23,US Dollar,821064319.0,
439,Canada,"SALMONS, TROUTS, SMELTS",2014,Tonnes,99902.0,,CAN_2014_23,US Dollar,593361305.0,
440,Canada,"SALMONS, TROUTS, SMELTS",2015,Tonnes,149854.0,,CAN_2015_23,US Dollar,675204279.0,
441,Canada,"SALMONS, TROUTS, SMELTS",2016,Tonnes,159017.0,,CAN_2016_23,US Dollar,940253942.0,
442,Canada,"SALMONS, TROUTS, SMELTS",2017,Tonnes,150238.0,,CAN_2017_23,US Dollar,988397249.0,
443,Canada,"SALMONS, TROUTS, SMELTS",2018,Tonnes,146772.0,,CAN_2018_23,US Dollar,996188622.0,
444,Canada,"SALMONS, TROUTS, SMELTS",2019,Tonnes,141768.0,,CAN_2019_23,US Dollar,822914187.0,
445,Canada,"SALMONS, TROUTS, SMELTS",2020,Tonnes,138940.0,,CAN_2020_23,US Dollar,699615839.0,
446,Canada,"SALMONS, TROUTS, SMELTS",2021,Tonnes,146138.0,,CAN_2021_23,US Dollar,958595674.0,
447,Canada,Atlantic salmon [Salmo salar],2012,Tonnes,116101.0,,CAN_2012_SAL,US Dollar,635005952.0,
